"id","taxon","rl_cat","lon","lat","northern_limit","poleward_shift","poleward"
"fe66d8dd48c722de2428e8846853a777","Scabiosa ochroleuca","3",10.0436748,53.6300437,52.57500000113,1.05504369887,TRUE
"e6187de8396fb23547fbec18122b0851","Eryngium planum","1",10.0436891,53.6299626,53.625,0.00496259999999893,TRUE
"e2c6c235a1095b89ef253cf226ad3527","Saxifraga rosacea","3",12.9780918,52.4118237,51.875,0.536823699999999,TRUE
"22c7654648690b9eb762afee704038dd","Pinus cembra","3",12.2103388,49.7322801,49.2750000011149,0.4572800988851,TRUE
"2055d1fb445258c192e56a73ca116ab6","Peucedanum officinale","3",9.2872388,54.2926697,52.9250000011311,1.36766969886889,TRUE
"e6a07508367b7f27ee8297d275803e05","Typha minima","0",7.0108659,51.0998204,48.375,2.7248204,TRUE
"d618081425f0986aac48fdb3c1d541c3","Sedum dasyphyllum","3",13.5130998,52.6508712,52.5750000011299,0.0758711988700966,TRUE
"d2fa84a893ab9cbdf07024cce81de9a8","Ruta graveolens","3",10.1883953,53.4134354,52.6750000011308,0.7384353988692,TRUE
"1af4414afa6be8a7c144d5bbc2c72bc0","Scabiosa ochroleuca","3",10.188856,53.4125285,52.57500000113,0.83752849887,TRUE
"22b00a324ee6861f0447203e305e0dc4","Nymphaea candida","2",10.3782253,53.2980808,53.2250000011348,0.0730807988651989,TRUE
"6e29a0b5bb90506f105421aea31a72db","Rosa gallica","3",10.0753387,53.6973122,53.6750000011388,0.0223121988612007,TRUE
"ee0a3aa322c0e0f1903191f0d2527e5f","Aurinia saxatilis","3",9.7281556,54.3104895,53.675,0.635489500000006,TRUE
"e27a273d1f2d3bebd3de0b60c2bc9fec","Aster amellus","3",10.0739505,53.6009389,53.525,0.0759389000000041,TRUE
"a2c89b8f136c0ccea120ec7f4567dc63","Helleborus niger","3",10.7558734,52.6887097,50.925,1.7637097,TRUE
"237f6d3f0a65b4e18b623d85084c5845","Typha minima","0",6.9189391,50.9099589,48.375,2.5349589,TRUE
"c95b06161cbea4fa460dfe21c51f9c27","Calendula arvensis","1",13.7579969,51.6151503,50.025,1.5901503,TRUE
"12434e0b9e7647c3eb7b12c1735c2e00","Ruta graveolens","3",11.3213486,52.9064589,52.6750000011308,0.231458898869199,TRUE
"8c7b3ab79d7aeb7f0290ff1ac4a9d01c","Cyclamen purpurascens","3",8.4934954,49.4526379,49.175,0.277637900000002,TRUE
"dc1c31d58d61ac504eeccb7c88aa860f","Scabiosa ochroleuca","3",10.2349367,53.5063071,52.57500000113,0.931307098870001,TRUE
"2a54c25e56e38d3fc0f19a9959773be0","Nymphaea candida","2",8.0251486,53.6263899,53.2250000011348,0.401389898865197,TRUE
"2e2f5e98f180490e59143f475e61afd7","Helleborus niger","3",9.9232467,54.2136533,50.925,3.2886533,TRUE
"ac28f48df82bf2458558f75139467463","Aurinia saxatilis","3",9.9234483,54.2137333,53.675,0.538733300000004,TRUE
"3524e569b6294e06efc9560bd446c9b8","Calendula arvensis","1",8.5991706,50.0857397,50.025,0.0607396999999992,TRUE
"ece49a4b7822c4d0c84b6db99c55eba1","Jasione laevis","3",8.5991788,50.0860452,49.475,0.6110452,TRUE
"c916686ccddaa0e25bfe1c1fd19cb5dc","Helleborus niger","3",10.269658149106,53.496087558659,50.925,2.571087558659,TRUE
"fce9f8c437fcf7d1fac21547c61aabc3","Dianthus gratianopolitanus","3",12.0802484,54.0941064,51.875,2.2191064,TRUE
"aba254b3e0de83999095afdc24269758","Hippocrepis emerus","3",12.344198088637,51.309124355845,50.025,1.284124355845,TRUE
"578def8da14998d3093591933a66c607","Aurinia saxatilis","3",10.3942065,54.0422575,53.675,0.367257500000001,TRUE
"8e09aa2585213183cc8070672743b7b8","Primula auricula","3",10.9403822,51.0626648,48.9750000011131,2.0876647988869,TRUE
"09225efd0914c2d2031587d4bd2e75e2","Helleborus niger","3",8.1577444878051,53.137199607693,50.925,2.212199607693,TRUE
"b5f05eb8461e7e362c858059f4e53486","Helleborus niger","3",8.1577444878051,53.137199607693,50.925,2.212199607693,TRUE
"9a3dc7d3125ff47601dda4392ba4101a","Trifolium rubens","3",8.1577367157198,53.137197056375,52.575,0.562197056374998,TRUE
"7e9465795ffb5088a3370eb89b137ce2","Staphylea pinnata","3",10.401522953496,53.406014048543,52.2250000013186,1.1810140472244,TRUE
"f6aae476ffa264913daf6a05451646a2","Verbascum phoeniceum","2",9.55149,53.3421965,53.225,0.117196499999999,TRUE
"1ce5385f72c37c4d2bbf11e96ee5ec9c","Scabiosa ochroleuca","3",10.365867020993,54.387741425924,52.57500000113,1.812741424794,TRUE
"ebbb77da227d3994b398829cf505224a","Iris aphylla","2",8.1575562357521,53.137213286438,52.175,0.962213286438001,TRUE
"53fb724e64f06a3bf7b7f5c3272f3e10","Scabiosa ochroleuca","3",10.5315689,52.5851234,52.57500000113,0.0101233988700002,TRUE
"f24ee15931f2c3c3b86e6ab76ccdb28e","Androsace septentrionalis","1",12.2967255609,51.422450795169,50.075000001123,1.347450794046,TRUE
"6eb8f424b148f2e82bd563167d203ff2","Verbascum phoeniceum","2",10.1499763,53.6321105,53.225,0.407110500000002,TRUE
"1b2fb0a336a37c59b2c77217326b87b4","Helleborus niger","3",8.0255584,53.6263101,50.925,2.7013101,TRUE
"551f1ca3b466f5dfc8bff59687a8b3d9","Helleborus niger","3",13.5713297,52.4270726,50.925,1.50207260000001,TRUE
"6c7a463c57baf1d77495bab68985dde5","Helleborus niger","3",6.7704646,51.2088405,50.925,0.283840500000004,TRUE
"959af230135e8a551ea4f95a1e079d31","Helleborus niger","3",12.3929539,51.7985926,50.925,0.873592600000002,TRUE
"012669bd5ffe38502f937ea4b2b81b08","Helleborus niger","3",12.0681818,51.9706047,50.925,1.04560470000001,TRUE
